Title,Link,Views,Upload Date,Duration
"Use Your Voice, Vote and Wallet for Climate Action | Halla Tómasdóttir | TED",https://www.youtube.com/watch?v=udhOs50aXts,28K views,3 years ago,
A King Cobra Bite -- and a Scientific Discovery | Gowri Shankar | TED,https://www.youtube.com/watch?v=p8ReF00JP5w,132K views,3 years ago,
Virginia Smith: The global risk of flooding -- and how to turn the tide | TED,https://www.youtube.com/watch?v=2LlcUwVcc3o,39K views,3 years ago,
Jim Hagemann Snabe: Dreams and details for a decarbonized future | TED Countdown,https://www.youtube.com/watch?v=uDt1MhAQcLs,30K views,3 years ago,
"Karen Lellouche Tordjman: Siri, Alexa, Google ... what comes next? | TED",https://www.youtube.com/watch?v=06jexFtDCXI,59K views,3 years ago,
Tom Osborn: A new way to help young people with their mental health | TED,https://www.youtube.com/watch?v=QL_pN4JtJKc,67K views,3 years ago,
Vishaan Chakrabarti: A vision of sustainable housing for all of humanity | TED Countdown,https://www.youtube.com/watch?v=B8kyrIQCFXQ,86K views,3 years ago,
Peachy Liv: How to protect your mental well-being online -- from a Gen-Zer | TED,https://www.youtube.com/watch?v=ecGXP4G3Zs0,57K views,3 years ago,
Jane Velkovski: The life-changing power of assistive technologies | TED,https://www.youtube.com/watch?v=ItGGGN4jeYE,56K views,3 years ago,
Nkosilathi Nyathi: A next-generation solution to the climate crisis | TED,https://www.youtube.com/watch?v=n5FnSNCAWjY,31K views,3 years ago,
Let It Happen: A vibrant dance performance of funk classics | TED Countdown,https://www.youtube.com/watch?v=8itpqSocRT4,201K views,3 years ago,
Elizabeth Zion: The need for family reunification -- to make families whole again | TED,https://www.youtube.com/watch?v=_liyBrL0LqY,35K views,3 years ago,
Makhtoum Abdalla: Education is a fundamental right for every child | TED,https://www.youtube.com/watch?v=hVRN1rKq2v8,26K views,3 years ago,
Adrian K. Haugabrook: 3 ways to lower the barriers to higher education | TED,https://www.youtube.com/watch?v=9mAg3_A6ye8,37K views,3 years ago,
Dwan Reece: The origins of blackface and Black stereotypes | TED,https://www.youtube.com/watch?v=hiWgbXibGSE,27K views,3 years ago,
Eric Hinterman: How going to Mars improves life on Earth | TED,https://www.youtube.com/watch?v=dCXCzbyvIR0,41K views,3 years ago,
Nyra Jordan: 4 steps to hiring fairly -- and supporting criminal justice reform | TED,https://www.youtube.com/watch?v=6nm8D0CkLZ4,16K views,3 years ago,
Dawn Lippert: Community investment is the missing piece of climate action | TED Countdown,https://www.youtube.com/watch?v=uAU-1lSDTW8,33K views,3 years ago,
Erin Meezan: What nature can teach us about sustainable business | In The Green,https://www.youtube.com/watch?v=TxwGZppT2WA,51K views,3 years ago,
Christina Costa: How gratitude rewires your brain | TED,https://www.youtube.com/watch?v=NJerBBTy074,169K views,3 years ago,
James Rhee: The value of kindness at work | TED,https://www.youtube.com/watch?v=sRoqDVgFgSw,153K views,3 years ago,
Shweta Narayan: It's impossible to have healthy people on a sick planet | TED Countdown,https://www.youtube.com/watch?v=Z0sHRaEhiAQ,46K views,3 years ago,
Joshua Chu-Tan: The science of preserving sight | TED,https://www.youtube.com/watch?v=tOurql_a-4g,73K views,3 years ago,
Jack Dangermond: An ever-evolving map of everything on Earth | TED Countdown,https://www.youtube.com/watch?v=-BR9P4E7liU,41K views,3 years ago,
Nemonte Nenquimo: The forest is our teacher. It's time to respect it | TED Countdown,https://www.youtube.com/watch?v=kZhmuc3L-YI&pp=0gcJCX4JAYcqIYzv,28K views,3 years ago,
John Doerr and Ryan Panchadsaram: An action plan for solving the climate crisis | TED Countdown,https://www.youtube.com/watch?v=ZrdgSp-OVpM,52K views,3 years ago,
Jamil Zaki: How to escape the cynicism trap | TED,https://www.youtube.com/watch?v=ABHdTi1If0c&pp=0gcJCX4JAYcqIYzv,88K views,3 years ago,
Nili Gilbert: The crucial intersection of climate and capital | TED Countdown,https://www.youtube.com/watch?v=e5bRX5U1a_4,35K views,3 years ago,
Tim Dunn: How we're reducing the climate impact of electronics | In The Green,https://www.youtube.com/watch?v=L7vXZ1BnTBI,48K views,3 years ago,
Derek Sarno: The many reasons to eat a plant-based diet | TED Countdown,https://www.youtube.com/watch?v=pxeJxyCiOJo,65K views,3 years ago,
Jane Walsh: The rise of predatory scams -- and how to prevent them | TED,https://www.youtube.com/watch?v=eIRtcspIH4U,36K views,3 years ago,
Candace Parker: How to break down barriers and not accept limits | TED,https://www.youtube.com/watch?v=0jNhhrgczsc,71K views,3 years ago,
Jennifer Aaker and Naomi Bagdonas: Why great leaders take humor seriously | TED,https://www.youtube.com/watch?v=uJKDipbCzdc,102K views,3 years ago,
Nicola Sturgeon: How small countries can make a big impact on climate change | TED Countdown,https://www.youtube.com/watch?v=e9hocuNjMqU,60K views,3 years ago,
Aicha Evans: Your self-driving robotaxi is almost here | TED,https://www.youtube.com/watch?v=H_xc8dvKDu4,40K views,3 years ago,
Farwiza Farhan: The powerful women on the front lines of climate action | TED Countdown,https://www.youtube.com/watch?v=AgR5Q_3HPvs&pp=0gcJCX4JAYcqIYzv,28K views,3 years ago,
Katie McGinty: Smart solutions to decarbonize buildings | In the Green,https://www.youtube.com/watch?v=k-duWafgHsY&pp=0gcJCX4JAYcqIYzv,77K views,3 years ago,
Larry Irvin: A program to empower Black teachers in the US | TED,https://www.youtube.com/watch?v=01Br0FbRZrg,39K views,3 years ago,
"Josh Giegel: Super speed, magnetic levitation and the vision behind the hyperloop | TED",https://www.youtube.com/watch?v=-hRUwrRSSWE,43K views,3 years ago,
Chibeze Ezekiel: A vision for sustainable energy in Africa | TED Countdown,https://www.youtube.com/watch?v=KJW3sucsJGs,33K views,3 years ago,
"Naima Penniman: ""Being Human"" | TED Countdown",https://www.youtube.com/watch?v=VWMXxbNXFEA,45K views,3 years ago,
Children of Palau: Leave only footprints that will wash away | TED Countdown,https://www.youtube.com/watch?v=YmpFd8Ikjtc,46K views,3 years ago,
Gavin McCormick: Tracking the whole world's carbon emissions -- with satellites & AI | TED Countdown,https://www.youtube.com/watch?v=zaTH7LnyCdE,72K views,3 years ago,
Coya Paz Brownrigg: The haunting truth of ghost stories | TED,https://www.youtube.com/watch?v=_P68Vkp-h7c,60K views,3 years ago,
Karoli Hindriks: Why the passport needs an upgrade | TED,https://www.youtube.com/watch?v=QuxF2IpOG3U,48K views,3 years ago,
Rebecca Galemba: How employers steal from workers -- and get away with it | TED,https://www.youtube.com/watch?v=EuOv0rbPt-A,54K views,3 years ago,
Hongqiao Liu: Can China achieve its ambitious climate pledges? | TED Countdown,https://www.youtube.com/watch?v=Tf49RWv4vBY,40K views,3 years ago,
Tzeporah Berman: The bad math of the fossil fuel industry | TED Countdown,https://www.youtube.com/watch?v=Cz6pXdA4fxQ,61K views,3 years ago,
Ilissa Ocko: The fastest way to slow climate change now | TED Countdown,https://www.youtube.com/watch?v=tlWuP7wESZw,286K views,3 years ago,
"Jenny Scheinman, Nels Cline and Todd Sickafoose: ""A Ride With Polly Jean"" / ""Ali Farka Touche"" | TED",https://www.youtube.com/watch?v=aINZwmb5X3A,23K views,3 years ago,
Trebor Scholz: Stuck in the gig economy? Try platform co-ops instead | TED,https://www.youtube.com/watch?v=4OXhOXULEbA,36K views,3 years ago,
Jeff Dean: AI isn't as smart as you think -- but it could be | TED,https://www.youtube.com/watch?v=J-FzHIQ7SOs&pp=0gcJCX4JAYcqIYzv,254K views,3 years ago,
"Charlie Puth: ""You and I"" | TED Countdown",https://www.youtube.com/watch?v=2dLU6bqZe5U,58K views,3 years ago,
"Charlie Puth: ""Attention"" | TED Countdown",https://www.youtube.com/watch?v=JL1_j2tdeuk,55K views,3 years ago,
Pardis Parker: I’m tired of people telling me to “grind” | TED,https://www.youtube.com/watch?v=WCFcBd9kxTs&pp=0gcJCX4JAYcqIYzv,93K views,3 years ago,
Charlotte Degot: A more accurate way to calculate emissions | TED,https://www.youtube.com/watch?v=rcBu29r6nJM,40K views,3 years ago,
Amina J. Mohammed: A new perspective on the journey to net-zero | TED Countdown,https://www.youtube.com/watch?v=uX-0gEOdAuU,82K views,3 years ago,
Nithya Ramanathan: The problem of vaccine spoilage -- and a smart sensor to help | TED,https://www.youtube.com/watch?v=cM6JpalAtq0,64K views,3 years ago,
How Much Clean Electricity Do We Really Need? | Solomon Goldstein-Rose | TED Countdown,https://www.youtube.com/watch?v=WDaa6wBrDLo,71K views,3 years ago,
Chris Bennett: A close-to-home solution for accessible childcare | TED,https://www.youtube.com/watch?v=8_cEKbzbC98,41K views,3 years ago,
Tanya Berger-Wolf: How your nature photos can help protect wild animals | TED,https://www.youtube.com/watch?v=kuCPvKW4k5w,50K views,3 years ago,
Debbie Lovich: 3 tips for leaders to get the future of work right | TED,https://www.youtube.com/watch?v=kTS1jJgXsfw,118K views,3 years ago,
Melati Wijsen: A roadmap for young changemakers | TED Countdown,https://www.youtube.com/watch?v=SfROjZlyg7o,50K views,3 years ago,
4 ways the COVID-19 pandemic changed the way we sleep | Sleeping With Science,https://www.youtube.com/watch?v=Yh2-Z5Ov5AQ,95K views,3 years ago,
The Billion-Dollar Campaign to Electrify Transport | Monica Araya | TED Countdown,https://www.youtube.com/watch?v=sCjfVrmkdDQ,45K views,3 years ago,
Jennifer B. Nuzzo: 3 ways to prepare society for the next pandemic | TED,https://www.youtube.com/watch?v=V8APZmk82xc,52K views,3 years ago,
Jenna C. Lester: Why skin disease is often misdiagnosed in darker skin tones | TED,https://www.youtube.com/watch?v=2JUQo-PnY2g,31K views,3 years ago,
Sister True Dedication: 3 questions to build resilience -- and change the world | TED Countdown,https://www.youtube.com/watch?v=nvkgqt-hkEg,106K views,3 years ago,
How to deal with your insomnia — and finally get to sleep | Sleeping with Science,https://www.youtube.com/watch?v=cHKs2aVxOmQ,448K views,3 years ago,
Kayvon Tehranian: How NFTs are building the internet of the future | TED,https://www.youtube.com/watch?v=22O6a87-GcQ,136K views,3 years ago,
Mads Tang-Christensen: The brain science of obesity | TED,https://www.youtube.com/watch?v=uoQYtNbSXAM,55K views,3 years ago,
Richard Thompson Ford: A tailored history of who wears what -- and why | TED,https://www.youtube.com/watch?v=pj_h_SAeI5c&pp=0gcJCX4JAYcqIYzv,55K views,3 years ago,
Steven Johnson: How humanity doubled life expectancy in a century | TED,https://www.youtube.com/watch?v=m9bTgNjYTS0,93K views,3 years ago,
How sleep affects what -- and how much -- you eat | Sleeping with Science,https://www.youtube.com/watch?v=r6pItuOoGxc,129K views,3 years ago,
The End of Roe v. Wade -- and What Comes Next | Kathryn Kolbert | TED,https://www.youtube.com/watch?v=y4yeroE4Ar4,428K views,3 years ago,
Maria Van Kerkhove: How to end the pandemic -- and prepare for the next | TED,https://www.youtube.com/watch?v=1tN2W607Qbk,58K views,3 years ago,
Bozoma Saint John: The creative power of your intuition | TED,https://www.youtube.com/watch?v=Klta3uf4uzw,75K views,3 years ago,
Shabana Basij-Rasikh: The dream of educating Afghan girls lives on | TED,https://www.youtube.com/watch?v=Xy4iSaJOQQA&pp=0gcJCX4JAYcqIYzv,72K views,3 years ago,
Olivia Affuso: 3 ways community creates a healthy life | TED,https://www.youtube.com/watch?v=NO5-IQNmZN4,36K views,3 years ago,
Al Gore: How to make radical climate action the new normal | TED Countdown,https://www.youtube.com/watch?v=5g8V23poB9Q,105K views,3 years ago,
What is melatonin -- and should you take it to fall asleep? | Sleeping with Science,https://www.youtube.com/watch?v=f-yWJoJltoo,477K views,3 years ago,
Is it really that bad to marry my cousin? | Am I Normal? with Mona Chalabi,https://www.youtube.com/watch?v=lh4d1fjzfNA,143K views,3 years ago,
Liam Young: Planet City -- a sci-fi vision of an astonishing regenerative future | TED,https://www.youtube.com/watch?v=AX4ewS-YIbA,53K views,3 years ago,
Nabiha Saklayen: Could you recover from illness ... using your own stem cells? | TED,https://www.youtube.com/watch?v=8NkTDzWAX3w,71K views,3 years ago,
Richard Wilkinson: The link between inequality and anxiety | TED,https://www.youtube.com/watch?v=gAHI34ivbgs,64K views,3 years ago,
The surprising health benefits of dreaming | Sleeping with Science,https://www.youtube.com/watch?v=YXn-eNPzlo8,169K views,3 years ago,
"Anil Seth: How your brain invents your ""self"" | TED",https://www.youtube.com/watch?v=z7_LwuuPsAE,124K views,3 years ago,
How accurate is the weather forecast? | Am I Normal? With Mona Chalabi,https://www.youtube.com/watch?v=_H4C-08GkKo&pp=0gcJCX4JAYcqIYzv,73K views,3 years ago,
Hrishikesh Hirway: What you discover when you really listen | TED,https://www.youtube.com/watch?v=PlPena9gobI,81K views,3 years ago,
Wendy MacNaughton: The art of paying attention | TED,https://www.youtube.com/watch?v=p5IuRLOer6E,273K views,3 years ago,
The 55 Gigaton Challenge | TED Countdown,https://www.youtube.com/watch?v=njVQC8OwX5c,46K views,3 years ago,
Are naps actually good for us? | Sleeping with Science,https://www.youtube.com/watch?v=uEHu8LIZUKI,1.1M views,3 years ago,
Which box do I check? | Am I Normal? With Mona Chalabi,https://www.youtube.com/watch?v=xo3twNN-CTg,54K views,3 years ago,
"3 steps to getting what you want in a negotiation | The Way We Work, a TED series",https://www.youtube.com/watch?v=Z3HJCQJ2Lmo,474K views,3 years ago,
Nancy N. Chen: The inaccurate link between body ideals and health | TED,https://www.youtube.com/watch?v=lVLzrrANpnc,51K views,3 years ago,
Why better sleep means a better sex life | Sleeping With Science,https://www.youtube.com/watch?v=C6yUKhotEf0,306K views,3 years ago,
How did we get fertility so wrong? | Am I Normal? with Mona Chalabi,https://www.youtube.com/watch?v=_2b-vOVZ0gI,86K views,3 years ago,
"What working parents really need from workplaces | The Way We Work, a TED series",https://www.youtube.com/watch?v=x672EKnKLtA,61K views,3 years ago,
Alex Smith: An NFL quarterback on overcoming setbacks and self-doubt | TED,https://www.youtube.com/watch?v=pmfjaSH2EDY,481K views,3 years ago,
"How daylight saving time affects our bodies, minds -- and world | Sleeping with Science",https://www.youtube.com/watch?v=P9-fJI0iZv4,185K views,3 years ago,
What we miss when we focus on the average | Am I Normal? with Mona Chalabi,https://www.youtube.com/watch?v=qAo9fA7c2VE,100K views,3 years ago,
What is COP26? | TED Countdown,https://www.youtube.com/watch?v=mIgDl0mde2c,40K views,3 years ago,
"3 rules to help you build a successful business | The Way We Work, a TED series",https://www.youtube.com/watch?v=MByKyFt7hZI,106K views,3 years ago,
Ryan Phelan: The intended consequences of helping nature thrive | TED,https://www.youtube.com/watch?v=PaItY5i9i0k,53K views,3 years ago,
The Untapped Energy Source That Could Power the Planet | Jamie C. Beard | TED,https://www.youtube.com/watch?v=lXYu8YRWOUo,66K views,3 years ago,
Do 9 out of 10 dentists really recommend that toothpaste? | Am I Normal? with Mona Chalabi,https://www.youtube.com/watch?v=His41jX5tVc&pp=0gcJCX4JAYcqIYzv,99K views,3 years ago,
"How to reduce bias in your workplace | The Way We Work, a TED series",https://www.youtube.com/watch?v=VEP7_BeXH64,194K views,3 years ago,
Isha Datar: How we could eat real meat without harming animals | TED,https://www.youtube.com/watch?v=6R3HaHOhZks,106K views,3 years ago,
What makes a friendship last? | Am I Normal? with Mona Chalabi,https://www.youtube.com/watch?v=fD27hWT4ix0,186K views,3 years ago,
Alicia Chong Rodriguez: A smart bra for better heart health | TED,https://www.youtube.com/watch?v=S1kEWTjweIA,59K views,3 years ago,
How long does it take to get over a breakup? | Am I Normal? with Mona Chalabi,https://www.youtube.com/watch?v=k9dz4ydxmtM,583K views,3 years ago,
"Why paternity leave benefits everyone | The Way We Work, a TED series",https://www.youtube.com/watch?v=DCLoio-8d48&pp=0gcJCX4JAYcqIYzv,91K views,3 years ago,
Katie Mack: Life-altering questions about the end of the universe | TED,https://www.youtube.com/watch?v=k3cCNC7pqdo,57K views,3 years ago,
Stephanie Kelton: The big myth of government deficits | TED,https://www.youtube.com/watch?v=FATQ0Yf0Fhc&pp=0gcJCX4JAYcqIYzv,432K views,3 years ago,
"5 tips for dealing with meeting overload | The Way We Work, a TED series",https://www.youtube.com/watch?v=Mp3Msfw90BE,140K views,3 years ago,
Chen Qiufan: A sci-fi vision of life in 2041 | TED,https://www.youtube.com/watch?v=R_-XnRVZ42U,74K views,3 years ago,
Susan Graham: A new way to restore Earth's biodiversity -- from the air | TED,https://www.youtube.com/watch?v=rD1Rn6vai5Q,81K views,3 years ago,
"Want to truly succeed? Lift others up while you climb | The Way We Work, a TED series",https://www.youtube.com/watch?v=-yshHFseMyI,133K views,3 years ago,
Climate Action Tracker: The state of the climate crisis in 2021 | TED,https://www.youtube.com/watch?v=-wJo5aKBwq0,157K views,3 years ago,
Lizzo: The Black history of twerking -- and how it taught me self-love | TED,https://www.youtube.com/watch?v=ZlSzEw0vmQ0&pp=0gcJCX4JAYcqIYzv,297K views,3 years ago,
Adam Grant: How to stop languishing and start finding flow | TED,https://www.youtube.com/watch?v=a3zPgyvCiJI,518K views,3 years ago,
"3 rules for better work-life balance | The Way We Work, a TED series",https://www.youtube.com/watch?v=4c_xYLwOx-g&pp=0gcJCX4JAYcqIYzv,874K views,3 years ago,
Freeman H. Shen: A future with fewer cars | TED,https://www.youtube.com/watch?v=NX0Plqw73K0,52K views,3 years ago,
A Theatrical Journey Celebrating the Refugee Experience | Amir Nizar Zuabi | TED,https://www.youtube.com/watch?v=0He5yz8CwuU,38K views,3 years ago,
Steven Sharp Nelson: How to find peace with loss through music | TED,https://www.youtube.com/watch?v=_KpRZNOSwBg,70K views,3 years ago,
